date,title,description,channel,num_tags,duration,viewcount,likecount,dislikecount,commentcount,topics,title_length,description_length,total_likes,adjusted_likes,seconds
2016-06-01 07:38:56,"We Feel Young When We Keep Learning – Wide Range Of Courses (National Silver Academy, English)","Mdm. Nor Ain Saleha, 63, joined the Intergenerational Learning Programme, which pairs students with seniors to learn about selected topics, such as social media, public speaking and music. Mdm Saleha shares her experience on learning from and interacting with her student buddies. 

The new National Silver Academy website offers seniors a wide range of learning opportunities from a network of post-secondary education institutions and community-based organisations. 
✓ Over 500 courses 
✓ Up to 50% subsidy 
✓ Option to skip the exams

Visit the National Silver Academy at http://www.nsa.org.sg",MOHSingapore,,0 days 00:01:31.000000000,31567,,,0.0,Society,16,85.0,,,91.0
2016-05-19 04:30:28,"We feel young when we keep learning. (National Silver Academy, English)","The new National Silver Academy offers seniors a wide range of learning opportunities from a network of post-secondary education institutions and community-based organisations.

✓ Over 500 courses 
✓ Up to 50% subsidy 
✓ Opt out of exams

Visit http://www.nsa.org.sg for more details.

Need help?

Drop by our help desks, starting 14 May 2016, every Tuesday and Saturday, 12pm to 5pm at:

• Ang Mo Kio Public Library
• Bedok Public Library
• Bukit Merah Public Library
• Jurong Regional Library
• Tampines Regional Library
• Toa Payoh Public Library
• Woodlands Regional Library

Or call the NSA hotline at 6478 5029. Monday to Friday, 9am to 5pm (excluding Public Holidays)",MOHSingapore,,0 days 00:00:46.000000000,162519,,,0.0,Lifestyle_(sociology),11,98.0,,,46.0
2016-05-09 07:26:22,Fighting Diabetes in Singapore,"One in three Singaporeans have a lifetime risk of developing diabetes. In our war against the disease, everyone has a part to play. We all need to make sensible lifestyle choices and informed decisions about our health.

Together, we can achieve Better Health, Better Care, and a Better Life!",MOHSingapore,4,0 days 00:01:34.000000000,3673,,,2.0,Society,4,48.0,,,94.0
2015-11-02 01:13:10,MediShield Life Launch - English,"With MediShield Life, all Singapore residents will be protected against large hospital bills, regardless of age and health conditions. Watch these ads to find out more, or log on to www.medishieldlife.sg today! #MediShieldLife",MOHSingapore,10,0 days 00:00:46.000000000,2228,,,0.0,Entertainment,5,33.0,,,46.0
2015-11-02 01:13:10,MediShield Life Launch - Chinese,"With MediShield Life, all Singapore residents will be protected against large hospital bills, regardless of age and health conditions. Watch these ads to find out more, or log on to www.medishieldlife.sg today! #MediShieldLife",MOHSingapore,10,0 days 00:00:46.000000000,780,,,0.0,Society,5,33.0,,,46.0
2015-11-02 01:13:10,MediShield Life Launch - Malay,"With MediShield Life, all Singapore residents will be protected against large hospital bills, regardless of age and health conditions. Watch these ads to find out more, or log on to www.medishieldlife.sg today! #MediShieldLife",MOHSingapore,10,0 days 00:00:46.000000000,413,,,0.0,Entertainment,5,33.0,,,46.0
2015-11-02 01:13:10,MediShield Life Launch - Tamil,"With MediShield Life, all Singapore residents will be protected against large hospital bills, regardless of age and health conditions. Watch these ads to find out more, or log on to www.medishieldlife.sg today! #MediShieldLife",MOHSingapore,11,0 days 00:00:46.000000000,366,,,1.0,Society,5,33.0,,,46.0
2015-10-09 10:14:47,"""Caring for our people: 50 years of healthcare in Singapore"": Singapore's healthcare journey",,MOHSingapore,6,0 days 00:04:36.000000000,1143,,,0.0,Society,13,,,,276.0
2015-08-20 00:36:25,What is an Integrated Shield Plan? (Chinese),"Integrated Shield Plans (IPs) are made of two components – the MediShield component and additional private insurance coverage. Those covered under IPs currently enjoy the combined benefits of MediShield, which is run by the Central Provident Fund (CPF) Board, and additional benefits from the additional private insurance coverage, which is run by private insurers. When implemented, MediShield Life will automatically replace the current MediShield portion in your IP.",MOHSingapore,,0 days 00:03:15.000000000,1843,,,0.0,Society,7,68.0,,,195.0
2015-08-13 10:30:15,What is an Integrated Shield Plan? (Tamil),"Integrated Shield Plans (IPs) are made of two components – the MediShield component and additional private insurance coverage. Those covered under IPs currently enjoy the combined benefits of MediShield, which is run by the Central Provident Fund (CPF) Board, and additional benefits from the additional private insurance coverage, which is run by private insurers. When implemented, MediShield Life will automatically replace the current MediShield portion in your IP.",MOHSingapore,,0 days 00:03:22.000000000,263,,,0.0,Society,7,68.0,,,202.0
2015-08-13 10:24:16,What is an Integrated Shield Plan? (Malay),"Integrated Shield Plans (IPs) are made of two components – the MediShield component and additional private insurance coverage. Those covered under IPs currently enjoy the combined benefits of MediShield, which is run by the Central Provident Fund (CPF) Board, and additional benefits from the additional private insurance coverage, which is run by private insurers. When implemented, MediShield Life will automatically replace the current MediShield portion in your IP.",MOHSingapore,,0 days 00:03:08.000000000,291,,,0.0,Food,7,68.0,,,188.0
2015-07-25 04:56:38,What is an Integrated Shield Plan? (English),"Integrated Shield Plans (IPs) are made of two components – the MediShield component and additional private insurance coverage. Those covered under IPs currently enjoy the combined benefits of MediShield, which is run by the Central Provident Fund (CPF) Board, and additional benefits from the additional private insurance coverage, which is run by private insurers. When implemented, MediShield Life will automatically replace the current MediShield portion in your IP.",MOHSingapore,,0 days 00:02:34.000000000,2849,,,0.0,Society,7,68.0,,,154.0
2015-07-07 09:07:06,Enjoy family time with offers from SG50 Seniors (tamil),,MOHSingapore,,0 days 00:00:31.000000000,92,,,0.0,Music,9,,,,31.0
2015-07-07 09:05:18,Enjoy family time with offers from SG50 Seniors (malay),,MOHSingapore,,0 days 00:00:31.000000000,51,,,0.0,Music,9,,,,31.0
2015-06-05 08:03:36,"Launch of SG50 Seniors Package, 22 May","To recognise the contributions of our seniors to nation building, Minister for Health and Minister in charge of Ageing Issues Mr Gan Kim Yong launched the SG50 Seniors package on 22 May. More than 700,000 seniors will get to enjoy more than 200 types of Dining, Leisure, Lifelong Learning, Lifestyle and Wellness offers from more than 100 companies this year. May our seniors “Stay Active and Live Well”.
 For more information, please refer to www.sg50seniors.sg
 In conjunction with the launch, we also organised an outdoor variety show for about 1,000 seniors in Yishun. They were treated to performances by veteran singers such as Felinda Wong (翠霞), Mahani Mohd, Yuan Jin (袁瑾) and Max Surin.",MOHSingapore,,0 days 00:02:14.000000000,256,,,0.0,Music,7,114.0,,,134.0
2015-05-27 12:13:24,SG50 Seniors,"2015 marks the 50th birthday of Singapore. In this special year, we want to thank our seniors for your contributions to the nation. The SG50 Seniors package is a collective effort by businesses and the community to offer exclusive offers and discounts to our seniors as a token of our appreciation to you. 
We encourage all seniors to take advantage of this package and Stay Active and Live Well!",MOHSingapore,,0 days 00:01:31.000000000,3063,,,0.0,Music;Television_program,2,69.0,,,91.0
2015-04-16 09:51:25,Universal Health Coverage in Singapore,,MOHSingapore,,0 days 00:06:37.000000000,1032,5.0,0.0,,Society,5,,5.0,5.0,397.0
2015-04-13 08:35:50,Pioneers: Building our Healthcare,Tribute video on pioneers in healthcare,MOHSingapore,,0 days 00:08:32.000000000,330,3.0,0.0,,Society,4,6.0,3.0,3.0,512.0
2014-12-10 03:13:08,Care To Go Beyond presents ‘You Can Be An Angel Too’,,MOHSingapore,5,0 days 00:00:31.000000000,541522,17.0,10.0,,Society,11,,27.0,10.703703703703704,31.0
2014-11-19 08:48:31,Diabetes Mellitus Clinical Practice Guidelines : A/Prof Sum Chee Fang,Prevention of Cardiovascular Disease in People with Diabetes,MOHSingapore,3,0 days 00:24:54.000000000,1193,8.0,0.0,0.0,Society,10,8.0,8.0,8.0,1494.0
2014-11-19 08:43:23,Diabetes Mellitus Clinical Practice Guidelines : A/Prof Tai E Shyong,Diagnosis and Screening of Diabetes Mellitus,MOHSingapore,3,0 days 00:11:17.000000000,805,5.0,0.0,1.0,Society,10,6.0,5.0,5.0,677.0
2014-11-19 08:43:58,Diabetes Mellitus Clinical Practice Guidelines : Dr Bee Yong Mong,Markers of Glycemic Control,MOHSingapore,3,0 days 00:17:04.000000000,1915,11.0,0.0,7.0,Society,10,4.0,11.0,11.0,1024.0
2014-11-19 08:38:52,Diabetes Mellitus Clinical Practice Guidelines : Dr Goh Su Yen,What’s new in the Revised Diabetes Mellitus CPG?,MOHSingapore,3,0 days 00:06:51.000000000,1041,1.0,0.0,1.0,Society,10,8.0,1.0,1.0,411.0
2014-10-23 06:38:20,ADHD Clinical Practice Guidelines : Parent Support,,MOHSingapore,4,0 days 00:13:18.000000000,216,2.0,0.0,0.0,Society,7,,2.0,2.0,798.0
2014-10-23 06:38:20,ADHD Clinical Practice Guidelines : School Based Support,,MOHSingapore,4,0 days 00:28:39.000000000,199,2.0,0.0,0.0,Society,8,,2.0,2.0,1719.0
2014-10-23 06:38:20,ADHD Clinical Practice Guidelines : Medical Treatments,,MOHSingapore,4,0 days 00:27:09.000000000,141,0.0,0.0,0.0,Society,7,,0.0,,1629.0
2014-10-23 06:38:20,ADHD Clinical Practice Guidelines : Psychosocial Interventions,,MOHSingapore,4,0 days 00:31:30.000000000,309,1.0,0.0,0.0,Society,7,,1.0,1.0,1890.0
2014-10-23 06:38:20,"ADHD Clinical Practice Guidelines : Welcome, Introduction and Rationale for CPG",,MOHSingapore,4,0 days 00:33:51.000000000,422,3.0,0.0,0.0,Society,11,,3.0,3.0,2031.0
2014-10-09 08:10:33,Using your Pioneer Generation Card (English),,MOHSingapore,,0 days 00:01:31.000000000,868,1.0,0.0,0.0,Society,6,,1.0,1.0,91.0
2014-10-09 07:46:10,MOH - Affordable Healthcare for all (English) (Updated),"To ensure affordable healthcare and peace of mind for all Singaporeans, there are multiple layers of protection - Subsidies (S), Medisave (M), MediShield (M) and Medifund (M).",MOHSingapore,2,0 days 00:01:59.000000000,9524,40.0,8.0,0.0,Society,8,27.0,48.0,33.333333333333336,119.0
2014-10-04 07:41:30,STAY VIGILANT AGAINST MERS (TAMIL),"Stay vigilant and adopt the necessary health precautions when travelling to areas affected by the Middle East Respiratory Syndrome-Coronavirus (MERS-CoV). Watch this video for more information, and check www.moh.gov.sg for the latest Health Advisory on MERS.",MOHSingapore,9,0 days 00:01:56.000000000,60,1.0,0.0,0.0,Society,5,36.0,1.0,1.0,116.0
2014-10-04 09:14:10,STAY VIGILANT AGAINST MERS (CHINESE),"Stay vigilant and adopt the necessary health precautions when travelling to areas affected by the Middle East Respiratory Syndrome-Coronavirus (MERS-CoV). Watch this video for more information, and check www.moh.gov.sg for the latest Health Advisory on MERS.",MOHSingapore,8,0 days 00:02:01.000000000,93,0.0,0.0,0.0,Society,5,36.0,0.0,,121.0
2014-10-04 06:48:13,STAY VIGILANT AGAINST MERS (MALAY),"Stay vigilant and adopt the necessary health precautions when travelling to areas affected by the Middle East Respiratory Syndrome-Coronavirus (MERS-CoV). Watch this video for more information, and check www.moh.gov.sg for the latest Health Advisory on MERS.",MOHSingapore,8,0 days 00:02:12.000000000,57,0.0,0.0,0.0,Society,5,36.0,0.0,,132.0
2014-10-04 06:32:27,STAY VIGILANT AGAINST MERS,"Stay vigilant and adopt the necessary health precautions when travelling to areas affected by the Middle East Respiratory Syndrome-Coronavirus (MERS-CoV). Watch this video for more information, and check www.moh.gov.sg for the latest Health Advisory on MERS.",MOHSingapore,8,0 days 00:01:46.000000000,214,0.0,0.0,0.0,Society,4,36.0,0.0,,106.0
2014-07-14 15:03:58,How much does the Singapore Government spend on Healthcare?,,MOHSingapore,2,0 days 00:03:11.000000000,13733,87.0,3.0,1.0,Society,9,,90.0,84.1,191.0
2014-07-02 11:30:09,Medisave: Saving for my family's future healthcare needs,,MOHSingapore,,0 days 00:02:17.000000000,1744,9.0,0.0,0.0,Entertainment;Film,8,,9.0,9.0,137.0
2014-06-03 02:55:25,Launch of National Tobacco Control Campaign 2014,"A/Prof Muhammad Faishal Ibrahim, Parliamentary Secretary (Health), shares his thoughts at the Launch of National Tobacco Control Campaign 2014, 31 May 2014. His speech at the event can be found here. http://www.moh.gov.sg/content/moh_web/home/pressRoom/speeches_d/2014/speech-by-a-prof-muhammad-faishal-ibrahim--parliamentary-secreta.html",MOHSingapore,,0 days 00:01:40.000000000,196,0.0,0.0,0.0,Society,7,32.0,0.0,,100.0
2014-05-22 11:30:26,MOH press briefing on temperature screening for MERS-CoV,Temperature screening at air checkpoints for passengers arriving from affected countries in the Middle East will start from 18 May 2014. This is an additional measure for the early detection of Middle East respiratory syndrome coronavirus (MERS-CoV).,MOHSingapore,,0 days 00:03:57.000000000,1210,0.0,0.0,0.0,Society,8,37.0,0.0,,237.0
2014-04-07 09:50:48,Highlights of MOH-REACH Post-Budget Public Forum 2014,"Here's the highlight of the key discussions and issues raised during the Post-Budget Public Forum held on 20 March 2014. Some 120 participants attended the event, which was jointly organised by MOH and REACH.",MOHSingapore,,0 days 00:02:44.000000000,262,0.0,0.0,0.0,Society,7,34.0,0.0,,164.0
2014-03-28 03:41:28,"Together, Towards Better Health - MOH-REACH Post-Budget Public Forum 2014","Health Minister Gan Kim Yong recapped the key issues raised and discussed during the Post-Budget Public Forum held on 20 March 2014. Some 120 participants attended the event, which was jointly organised by MOH and REACH.",MOHSingapore,,0 days 00:02:01.000000000,101,0.0,0.0,0.0,Society;Politics,10,36.0,0.0,,121.0
2014-03-16 08:19:29,Million Kg Challenge 2014,"Senior Minister of State for Health Dr Amy Khor graced the One Million Kg Challenge launch event organised by HPB on 15 March 2014. Parliamentary Secretary Muhammad Faishal Ibrahim also attended the event as Special Guest. The Challenge is HPB's first national-level weight management initiative. Dr Khor reiterating the urgency of battling obesity and increasing awareness on the importance of healthy weight management, given the rising prevalence of obesity. She explained how through the use of incentives, the Challenge aimed to get Singaporeans make little changes in their behaviour.",MOHSingapore,,0 days 00:02:05.000000000,1136,4.0,1.0,0.0,Society,4,89.0,5.0,3.2,125.0
2014-03-12 08:39:15,MOH: MediShield and MediShield Life; Better coverage for Large Bills (Tamil),,MOHSingapore,,0 days 00:01:52.000000000,425,1.0,0.0,0.0,Knowledge,11,,1.0,1.0,112.0
2014-03-12 08:39:38,MOH: MediShield and MediShield Life; Better coverage for Large Bills (Malay),,MOHSingapore,,0 days 00:01:31.000000000,595,1.0,0.0,0.0,Knowledge,11,,1.0,1.0,91.0
2014-03-12 08:39:38,MOH: MediShield and MediShield Life; Better coverage for Large Bills (English),"MediShield will be enhanced to become MediShield Life. This means that all Singaporeans, from newborns to the elderly and even those with pre-existing illnesses, will enjoy greater benefits and better coverage for large hospital bills, for life. While premiums will go up because of the better benefits, they will remain affordable and you can continue to use your Medisave to pay for your premiums.

MediShield Life: Better coverage for Large Bills, Coverage for Life and Coverage for All.",MOHSingapore,7,0 days 00:01:23.000000000,11592,14.0,3.0,0.0,Knowledge,11,77.0,17.0,11.529411764705882,83.0
